timestamp,user_id,source_ip,destination_ip,protocol,bytes_transferred,login_attempts,failed_logins,access_type,resource_type,cpu_usage,memory_usage,network_latency,anomaly_score
07-03-2026 20:36,user_80,192.168.147.20,10.0.79.104,SSH,68104,8,2,API,VM,58.16,12.5,465.28,0.006
13-03-2026 09:04,user_116,192.168.191.18,10.0.0.48,ICMP,69602,10,0,API,Serverless,63.42,13.97,4.47,0.24
17-03-2026 22:39,user_155,192.168.133.89,10.0.115.44,FTP,99669,9,4,API,Storage,46.57,78.94,438.22,0.498
02-03-2026 20:48,user_169,192.168.52.10,10.0.50.107,TCP,23789,10,2,SSH,VM,55.09,28.61,9.08,0.872
28-03-2026 01:36,user_64,192.168.251.222,10.0.113.196,SSH,29664,4,5,SSH,Serverless,82.45,34.45,127.17,0.49
20-03-2026 23:21,user_158,192.168.164.197,10.0.164.236,SSH,85515,10,1,API,Container,24.84,64.02,489.28,0.558
28-03-2026 18:53,user_17,192.168.205.152,10.0.36.6,FTP,92781,7,2,Console,Database,27.45,82.82,483.64,0.828
28-03-2026 15:39,user_49,192.168.219.102,10.0.247.160,FTP,30998,1,4,Console,Storage,69.47,10.81,207.97,0.254
26-03-2026 08:29,user_109,192.168.77.176,10.0.7.243,UDP,58222,6,4,Web,Database,38.08,26.16,417,0.658
05-03-2026 02:15,user_20,192.168.255.254,10.0.170.120,FTP,35139,6,4,Console,Container,49.95,54.14,465.7,0.941
22-03-2026 19:24,user_78,192.168.10.171,10.0.86.111,HTTPS,54753,8,4,Database,Database,84.49,20.92,218.28,0.601
24-03-2026 20:23,user_177,192.168.55.83,10.0.57.195,FTP,55121,7,5,Console,Database,58.05,56.56,481.82,0.484
23-03-2026 18:31,user_91,192.168.35.221,10.0.93.108,SSH,10844,9,1,Web,Storage,21.08,64.99,388.18,0.964
24-03-2026 11:55,user_95,192.168.58.171,10.0.121.233,HTTP,31124,1,0,Console,Container,30.71,73.26,416.86,0.125
11-03-2026 15:52,user_173,192.168.147.183,10.0.111.110,FTP,38636,2,3,Web,Serverless,45.53,93.88,238.44,0.643
13-03-2026 07:20,user_198,192.168.167.200,10.0.222.182,HTTPS,7284,2,2,Database,Serverless,69.16,55.69,99.65,0.443
04-03-2026 05:31,user_171,192.168.218.32,10.0.54.63,FTP,43237,8,3,SSH,Database,92.79,26.18,266.09,0.673
20-03-2026 11:55,user_84,192.168.251.145,10.0.165.123,UDP,44601,2,1,Database,Storage,73.06,15.96,76.92,0.896
23-03-2026 07:49,user_170,192.168.181.109,10.0.88.158,FTP,94661,10,2,SSH,Database,51.45,35.34,302.73,0.198
15-03-2026 18:42,user_129,192.168.148.59,10.0.86.125,UDP,67636,3,1,Database,Database,14.93,56.04,258.3,0.799
09-03-2026 06:07,user_120,192.168.103.134,10.0.28.4,HTTP,74399,5,5,API,VM,28.12,31.31,64.1,0.88
15-03-2026 05:02,user_111,192.168.59.8,10.0.49.237,FTP,92963,2,2,SSH,Serverless,86.18,74.58,282.74,0.722
01-03-2026 00:47,user_153,192.168.179.5,10.0.102.250,ICMP,164,5,0,API,Container,44.43,84.97,358.55,0.96
26-03-2026 21:13,user_35,192.168.1.205,10.0.150.198,ICMP,60631,8,4,SSH,Storage,57.36,65.67,98.73,0.585
27-03-2026 11:28,user_59,192.168.155.243,10.0.36.120,TCP,95727,10,5,Web,Database,55.68,49.99,47.59,0.962
19-03-2026 12:21,user_159,192.168.2.85,10.0.122.169,TCP,12694,8,4,Console,Storage,47.44,66.25,246.45,0.579
01-03-2026 21:06,user_93,192.168.92.53,10.0.0.116,SSH,89596,4,1,Database,Storage,36.13,15.22,250.65,0.002
04-03-2026 12:09,user_7,192.168.124.235,10.0.123.214,FTP,58659,3,3,API,Container,64.04,85.11,289.01,0.219
20-03-2026 06:43,user_113,192.168.36.6,10.0.106.44,UDP,19777,3,4,SSH,Serverless,38.63,12.15,332.72,0.458
21-03-2026 12:16,user_73,192.168.56.148,10.0.255.252,UDP,42521,1,4,API,Storage,8.56,55.78,459.38,0.914
10-03-2026 10:11,user_166,192.168.134.109,10.0.129.143,ICMP,32596,10,0,Console,Container,28.65,13.24,73.22,0.928
26-03-2026 02:19,user_173,192.168.233.164,10.0.126.160,HTTPS,75913,8,0,Web,VM,18.35,22.19,168.89,0.35
09-03-2026 13:33,user_60,192.168.50.166,10.0.52.135,HTTPS,89958,9,1,SSH,Database,16.68,55.06,196.68,0.225
08-03-2026 10:47,user_16,192.168.153.33,10.0.20.174,HTTP,54853,6,3,Web,Database,12.42,78.66,370.76,0.1
24-03-2026 07:49,user_17,192.168.72.118,10.0.88.125,HTTP,80280,5,5,API,Storage,69.96,54.95,182.73,0.283
21-03-2026 20:49,user_183,192.168.188.143,10.0.65.107,SSH,15289,3,2,Console,Storage,82.25,10.59,252.18,0.015
26-03-2026 22:49,user_142,192.168.88.22,10.0.177.173,UDP,55719,10,2,SSH,Container,45.06,39.59,227.43,0.307
02-03-2026 20:44,user_130,192.168.183.85,10.0.221.172,SSH,50685,5,0,SSH,Database,87.5,12.2,250.94,0.696
12-03-2026 04:11,user_10,192.168.4.233,10.0.16.166,HTTPS,63691,7,1,Web,Database,78.95,75.8,401.92,0.027
24-03-2026 12:54,user_142,192.168.228.250,10.0.45.205,SSH,99831,10,5,API,VM,49.97,81.02,239.57,0.954
18-03-2026 09:59,user_44,192.168.51.213,10.0.205.27,TCP,16618,6,3,Console,Serverless,38.67,18.62,179.19,0.081
15-03-2026 20:18,user_50,192.168.198.109,10.0.157.93,TCP,65486,8,0,Console,Serverless,10.14,90.98,274.22,0.989
13-03-2026 18:00,user_45,192.168.30.221,10.0.35.231,HTTP,56220,1,3,SSH,Serverless,46.07,27.84,380.24,0.171
14-03-2026 23:25,user_187,192.168.3.99,10.0.177.64,ICMP,98198,8,1,API,Container,90.88,82.64,27.41,0.529
27-03-2026 15:39,user_193,192.168.200.228,10.0.188.18,SSH,1419,7,5,API,Database,87.71,55.13,314.72,0.884
24-03-2026 07:50,user_136,192.168.23.98,10.0.131.192,UDP,97459,8,5,Web,Storage,60.88,51.65,73.72,0.142
10-03-2026 05:04,user_1,192.168.79.187,10.0.83.34,ICMP,68530,1,1,API,Container,37.87,92.36,297.41,0.09
13-03-2026 10:13,user_161,192.168.130.61,10.0.30.228,HTTP,4142,8,4,Web,VM,62.13,36.07,252.99,0.508
21-03-2026 02:11,user_42,192.168.8.124,10.0.241.227,FTP,77772,7,5,Console,Container,16.92,88.38,75.57,0.372
02-03-2026 05:15,user_148,192.168.249.240,10.0.187.126,HTTP,53129,9,1,API,VM,40.83,86.22,53.87,0.617
24-03-2026 18:21,user_199,192.168.110.103,10.0.200.78,UDP,30661,1,2,API,Container,13.06,29.99,134.21,0.123
22-03-2026 14:37,user_157,192.168.152.20,10.0.87.193,HTTP,35787,10,3,API,Container,85.89,63.14,481.24,0.136
28-03-2026 06:44,user_55,192.168.15.18,10.0.97.186,FTP,88296,5,5,Web,Database,84.95,38.44,421.43,0.658
01-03-2026 14:44,user_1,192.168.37.73,10.0.85.168,FTP,85716,5,3,SSH,VM,80.38,89.73,206.5,0.739
10-03-2026 15:46,user_134,192.168.220.13,10.0.242.237,SSH,98545,6,4,API,Storage,52.02,71.33,277.31,0.858
26-03-2026 00:37,user_155,192.168.254.215,10.0.123.234,HTTP,79770,4,5,Database,Storage,80.12,36.63,112.88,0.022
14-03-2026 18:00,user_27,192.168.222.115,10.0.54.215,UDP,9975,10,0,Database,Database,20.53,28.54,72.33,0.588
16-03-2026 00:54,user_26,192.168.24.206,10.0.95.235,HTTP,78804,1,5,API,Database,19.83,73.2,366.03,0.833
11-03-2026 06:38,user_20,192.168.131.127,10.0.119.160,ICMP,63355,7,4,API,Container,71.93,91.18,35.24,0.473
16-03-2026 12:11,user_9,192.168.183.210,10.0.251.25,HTTP,63884,6,1,Web,Serverless,23.28,80.75,188.06,0.21
28-03-2026 10:35,user_181,192.168.205.6,10.0.203.98,HTTPS,27851,2,1,API,Container,33.41,10.02,363.71,0.285
02-03-2026 18:24,user_179,192.168.70.31,10.0.103.238,UDP,77632,6,1,SSH,Serverless,71.52,85.06,435.14,0.176
25-03-2026 11:14,user_73,192.168.84.58,10.0.38.242,ICMP,76986,6,5,Web,Serverless,18.95,79.08,441.28,0.543
07-03-2026 18:48,user_105,192.168.137.77,10.0.213.163,HTTP,80844,7,0,Web,Storage,84.59,13.69,128.78,0.231
24-03-2026 13:52,user_8,192.168.28.68,10.0.195.89,TCP,64185,4,3,API,Storage,55.78,23.2,153.45,0.447
04-03-2026 13:48,user_193,192.168.164.170,10.0.136.67,TCP,77474,7,0,Web,Container,35.71,95.15,147.96,0.895
28-03-2026 07:18,user_163,192.168.76.76,10.0.200.235,HTTPS,94576,2,3,API,Serverless,53.92,91.92,67.81,0.744
09-03-2026 16:12,user_133,192.168.59.145,10.0.92.42,FTP,83626,8,0,API,VM,78.95,54.42,180.41,0.687
24-03-2026 16:31,user_116,192.168.76.30,10.0.108.114,HTTPS,31123,8,5,SSH,VM,67.4,23.88,433.07,0.468
16-03-2026 16:48,user_78,192.168.6.252,10.0.111.72,ICMP,52997,10,2,SSH,Serverless,80.98,87.6,447.65,0.709
12-03-2026 20:31,user_161,192.168.246.37,10.0.224.230,UDP,77477,5,4,API,Serverless,44.7,74.01,83.55,0.543
08-03-2026 20:34,user_84,192.168.225.113,10.0.43.223,HTTP,83478,2,2,SSH,VM,25.74,34.87,424.11,0.5
10-03-2026 21:29,user_102,192.168.140.52,10.0.15.136,SSH,78264,10,1,API,Serverless,69.03,96,431.25,0.623
26-03-2026 20:30,user_184,192.168.164.243,10.0.165.21,SSH,20103,2,3,API,Storage,10.56,89.64,478.29,0.339
04-03-2026 21:30,user_124,192.168.29.113,10.0.251.113,HTTP,91256,1,5,API,Serverless,85.15,41.07,102.44,0.181
14-03-2026 08:00,user_118,192.168.201.60,10.0.158.178,SSH,92852,10,4,SSH,Storage,27.62,23.43,90.84,0.691
12-03-2026 18:59,user_159,192.168.248.225,10.0.99.128,SSH,54944,1,4,Web,Storage,78.32,43.98,20.1,0.823
20-03-2026 03:27,user_113,192.168.191.66,10.0.89.156,HTTP,11439,9,4,API,Serverless,8.58,22.47,17.85,0.882
27-03-2026 00:15,user_192,192.168.68.154,10.0.149.154,SSH,205,10,4,API,VM,56.75,64.96,429.07,0.817
03-03-2026 04:37,user_195,192.168.4.52,10.0.167.53,HTTPS,69883,2,3,API,Container,18.6,76.95,31.69,0.17
16-03-2026 16:51,user_21,192.168.172.207,10.0.232.132,UDP,63008,3,2,SSH,VM,60.4,21.34,405.75,0.215
10-03-2026 16:28,user_108,192.168.179.230,10.0.175.193,HTTPS,88708,8,5,API,Container,40.04,76.87,429.77,0.685
25-03-2026 11:41,user_173,192.168.70.172,10.0.58.235,HTTP,11739,1,3,Console,Container,61.11,14.58,100.97,0.747
05-03-2026 02:55,user_48,192.168.198.100,10.0.176.62,UDP,46639,6,0,API,Database,8.19,42.44,60.12,0.396
24-03-2026 23:23,user_16,192.168.83.27,10.0.3.224,SSH,1113,3,3,Console,Serverless,62.27,47.79,270.39,0.935
08-03-2026 16:22,user_125,192.168.170.102,10.0.178.78,UDP,75527,2,0,API,VM,58.12,13.56,114.18,0.934
21-03-2026 18:11,user_3,192.168.50.168,10.0.128.253,HTTP,19041,9,3,SSH,Storage,33.36,45.91,84.82,0.936
16-03-2026 14:44,user_8,192.168.67.116,10.0.65.163,ICMP,57635,6,1,Database,VM,52.47,79.35,13.41,0.355
06-03-2026 20:56,user_6,192.168.197.164,10.0.119.168,SSH,94424,8,3,SSH,Serverless,78.19,27.48,19.09,0.192
09-03-2026 19:32,user_196,192.168.5.121,10.0.71.5,FTP,49177,7,5,Web,Storage,18.94,77.56,434.9,0.177
10-03-2026 11:53,user_24,192.168.62.6,10.0.91.157,FTP,30625,2,3,Database,VM,30.57,43.02,287.03,0.502
12-03-2026 03:08,user_143,192.168.211.14,10.0.131.224,TCP,23003,1,4,API,Database,59.38,32.88,98.84,0.392
10-03-2026 00:42,user_55,192.168.43.21,10.0.135.176,FTP,52071,4,2,Database,VM,53.65,17.45,131.25,0.078
15-03-2026 08:42,user_118,192.168.32.173,10.0.230.37,SSH,96528,3,5,SSH,Serverless,29.56,11.61,106.83,0.71
06-03-2026 17:17,user_49,192.168.90.109,10.0.137.186,UDP,17238,8,4,SSH,Storage,79.9,31.84,175.58,0.762
22-03-2026 19:27,user_41,192.168.129.103,10.0.217.242,SSH,43851,9,4,API,Serverless,42.8,72.22,134.69,0.07
17-03-2026 02:05,user_21,192.168.150.193,10.0.189.127,FTP,38670,5,5,Console,Database,18.78,95.89,413.51,0.88
11-03-2026 01:55,user_110,192.168.246.127,10.0.41.14,HTTP,40490,8,2,Console,VM,77.17,56.92,277.68,0.842
11-03-2026 23:04,user_18,192.168.99.225,10.0.150.157,FTP,3631,10,1,Web,VM,25.85,94.53,421.24,0.219
24-03-2026 17:28,user_129,192.168.252.150,10.0.220.150,UDP,73214,4,3,SSH,VM,30.09,93.49,197.95,0.325
25-03-2026 06:42,user_65,192.168.245.170,10.0.44.56,HTTPS,28878,3,4,Database,Container,33.71,76.47,15.74,0.246
13-03-2026 18:26,user_147,192.168.104.220,10.0.200.168,TCP,91921,8,1,API,Storage,73.2,60.18,25.35,0.095
11-03-2026 02:36,user_130,192.168.134.164,10.0.154.196,UDP,38388,7,1,API,Container,81.96,90.3,216.01,0.653
15-03-2026 16:53,user_149,192.168.163.168,10.0.253.252,FTP,10242,1,2,Web,Database,44.56,74.81,410.38,0.45
22-03-2026 20:02,user_2,192.168.138.134,10.0.197.231,ICMP,62040,9,3,API,VM,92.57,45.35,291.31,0.233
13-03-2026 03:23,user_57,192.168.25.125,10.0.155.150,UDP,50157,5,0,Web,Database,63.8,11.37,139.33,0.056
16-03-2026 20:49,user_12,192.168.91.232,10.0.189.37,ICMP,13073,6,3,Web,Container,47.82,32.98,435.63,0.039
26-03-2026 15:28,user_34,192.168.16.64,10.0.135.145,TCP,1258,6,0,Web,Storage,48.71,78.76,268.2,0.125
16-03-2026 09:57,user_10,192.168.245.49,10.0.211.130,ICMP,99602,2,3,Console,Serverless,85.41,64.59,161.2,0.593
27-03-2026 14:15,user_106,192.168.145.13,10.0.47.246,ICMP,58889,10,5,Console,Container,93.64,20.74,144.27,0.862
27-03-2026 17:46,user_61,192.168.135.77,10.0.145.65,TCP,81061,2,4,API,Serverless,12.49,62.65,291.02,0.114
01-03-2026 03:01,user_101,192.168.58.62,10.0.131.81,UDP,18166,5,3,Database,Storage,83.15,88.74,30.02,0.98
02-03-2026 20:33,user_26,192.168.96.127,10.0.140.207,HTTPS,19578,1,2,Database,Serverless,84.2,19.86,299.67,0.622
14-03-2026 09:14,user_61,192.168.92.173,10.0.116.71,ICMP,39989,3,5,Database,Database,66.69,81.67,384.28,0.453
18-03-2026 14:09,user_18,192.168.248.82,10.0.131.44,ICMP,55939,8,0,Database,Serverless,31.52,11.83,272.56,0.303
07-03-2026 05:46,user_90,192.168.29.219,10.0.53.175,ICMP,11939,10,3,Console,Serverless,6.08,72.07,447.82,0.273
22-03-2026 00:23,user_185,192.168.66.29,10.0.215.154,UDP,24871,5,1,API,Database,81.56,46.29,207.3,0.751
26-03-2026 18:08,user_153,192.168.198.1,10.0.151.135,HTTPS,55796,6,1,Console,Database,79.79,89.12,315.94,0.781
04-03-2026 01:41,user_20,192.168.185.25,10.0.190.80,TCP,98819,1,3,Database,Storage,44.53,63.31,443.04,0.493
21-03-2026 10:48,user_13,192.168.92.60,10.0.100.116,UDP,16822,5,2,API,Database,37.52,27.15,191.82,0.213
17-03-2026 23:21,user_103,192.168.61.190,10.0.80.131,TCP,49523,7,3,SSH,Container,55.26,22.02,328.34,0.398
07-03-2026 08:18,user_25,192.168.88.192,10.0.85.157,ICMP,11160,3,0,SSH,Storage,69.58,95.74,65.67,0.892
07-03-2026 16:10,user_174,192.168.16.80,10.0.113.205,TCP,83493,7,4,Database,Storage,46.88,76.54,313.53,0.671
25-03-2026 00:16,user_98,192.168.244.33,10.0.175.162,HTTPS,18601,1,2,SSH,Storage,24.85,16.51,497.39,0.905
13-03-2026 00:35,user_170,192.168.13.31,10.0.130.223,HTTP,90322,1,3,SSH,Serverless,67.68,52.71,256.78,0.131
23-03-2026 08:31,user_19,192.168.86.64,10.0.234.200,HTTP,61513,1,2,Web,VM,88.83,13.87,14.83,0.793
16-03-2026 01:18,user_5,192.168.242.184,10.0.90.203,FTP,33835,10,3,Web,Container,34.61,62.51,68.16,0.921
04-03-2026 04:55,user_137,192.168.169.91,10.0.52.183,HTTPS,57097,1,3,API,Storage,47.63,77.05,289.25,0.791
08-03-2026 02:51,user_184,192.168.214.103,10.0.131.7,HTTP,20666,7,5,Web,VM,72.72,94.99,260.06,0.43
11-03-2026 06:22,user_188,192.168.139.254,10.0.134.211,SSH,82386,7,2,SSH,Serverless,65.18,73.65,113.55,0.548
20-03-2026 22:39,user_66,192.168.115.188,10.0.66.112,ICMP,30101,10,3,API,Storage,85.43,24.99,202.3,0.186
08-03-2026 00:47,user_124,192.168.127.84,10.0.202.191,HTTPS,20763,1,0,Web,Storage,40.34,12.15,347.7,0.943
10-03-2026 17:05,user_90,192.168.128.205,10.0.242.37,SSH,5479,2,2,API,Container,21.85,16.8,26.2,0.943
11-03-2026 08:56,user_134,192.168.25.57,10.0.73.40,HTTPS,25350,8,5,API,VM,22.8,18.28,238.1,0.176
12-03-2026 05:50,user_145,192.168.140.238,10.0.117.177,SSH,88349,6,3,SSH,Serverless,18.64,14.7,287.61,0.859
18-03-2026 13:34,user_36,192.168.245.229,10.0.117.2,UDP,99816,6,3,Web,Storage,73.38,72.84,20.62,0.242
21-03-2026 16:00,user_105,192.168.221.41,10.0.226.192,FTP,69664,3,2,Console,VM,65.22,14.8,218.28,0.586
09-03-2026 13:33,user_93,192.168.144.70,10.0.204.142,SSH,72682,9,0,SSH,Container,9.79,18.26,487.06,0.193
19-03-2026 21:12,user_19,192.168.44.103,10.0.163.158,HTTP,90268,7,1,Database,Database,47.05,62.09,16.35,0.533
11-03-2026 22:38,user_193,192.168.219.2,10.0.118.51,UDP,9807,2,2,Database,Storage,59.61,18.97,64.42,0.602
23-03-2026 12:49,user_117,192.168.221.200,10.0.20.36,TCP,58758,6,0,Web,Database,87.69,77.41,144.8,0.189
13-03-2026 15:33,user_58,192.168.18.48,10.0.58.35,UDP,86206,3,1,SSH,Serverless,79.04,85.58,297.68,0.454
02-03-2026 03:21,user_59,192.168.12.58,10.0.254.164,UDP,93750,5,3,Database,Database,51.17,55.59,83.5,0.249
02-03-2026 16:49,user_104,192.168.30.237,10.0.37.208,HTTP,26160,9,1,API,Database,54.3,97.03,187.02,0.81
23-03-2026 00:31,user_1,192.168.193.165,10.0.206.237,FTP,5105,3,2,Database,Serverless,21.74,25.22,400.18,0.66
19-03-2026 22:30,user_147,192.168.180.45,10.0.152.245,HTTP,29251,7,1,API,Container,71.34,55.3,333.14,0.151
20-03-2026 21:33,user_48,192.168.73.125,10.0.9.84,FTP,34242,4,2,SSH,Storage,90.92,50.75,457.16,0.363
15-03-2026 19:11,user_99,192.168.174.96,10.0.203.199,SSH,32051,4,5,Database,Serverless,23.62,15.3,93.09,0.434
16-03-2026 00:27,user_151,192.168.95.155,10.0.197.63,TCP,90405,10,2,Database,Container,45.54,55.08,95.12,0.929
10-03-2026 08:58,user_19,192.168.173.229,10.0.228.56,TCP,36607,4,2,Web,Storage,31.33,22.25,158.03,0.865
27-03-2026 14:05,user_179,192.168.147.253,10.0.93.215,SSH,25932,5,5,SSH,Database,53.25,32.41,312.63,0.344
14-03-2026 04:58,user_127,192.168.103.150,10.0.234.209,FTP,71360,4,1,SSH,Database,91.69,62.57,226.17,0.246
07-03-2026 07:16,user_112,192.168.31.4,10.0.156.128,ICMP,9010,8,0,API,Container,89.03,74.92,325.35,0.372
12-03-2026 22:07,user_121,192.168.124.109,10.0.219.183,UDP,58630,3,5,Console,Database,9.59,15.29,380.69,0.26
08-03-2026 18:58,user_23,192.168.162.21,10.0.113.85,SSH,99467,6,2,Web,Storage,88.05,85.63,285.89,0.596
15-03-2026 03:38,user_34,192.168.160.137,10.0.194.252,FTP,28903,8,0,SSH,Container,50.12,59.96,179.02,0.333
02-03-2026 10:02,user_115,192.168.103.228,10.0.79.157,SSH,20461,10,2,Web,Container,44.87,86.65,169.17,0.39
11-03-2026 08:44,user_75,192.168.17.87,10.0.35.218,SSH,61209,4,0,Web,Serverless,38.33,61.23,138.45,0.848
05-03-2026 09:09,user_96,192.168.143.201,10.0.160.238,UDP,32430,8,4,Database,Container,42.81,68.95,32.68,0.679
23-03-2026 08:11,user_180,192.168.150.231,10.0.1.116,FTP,66100,6,3,SSH,VM,16.07,26.72,35.03,0.699
01-03-2026 19:59,user_112,192.168.37.193,10.0.37.19,UDP,83929,3,3,API,Storage,48.37,85.2,456.05,0.228
21-03-2026 06:35,user_115,192.168.25.91,10.0.36.35,TCP,14529,1,4,API,Serverless,68.48,96.74,49.11,0.605
21-03-2026 23:55,user_107,192.168.151.145,10.0.125.55,SSH,8871,7,0,Web,Storage,75.82,82.96,422.38,0.903
03-03-2026 07:19,user_190,192.168.205.46,10.0.94.222,FTP,79357,8,0,Web,Database,54.74,62.03,389.14,0.408
17-03-2026 11:21,user_3,192.168.219.168,10.0.58.2,TCP,70336,4,2,Web,Serverless,34.94,54.61,115.6,0.896
25-03-2026 13:13,user_110,192.168.243.175,10.0.131.151,TCP,46380,10,5,Web,Container,21.69,72.76,408.15,0.774
05-03-2026 22:53,user_48,192.168.34.47,10.0.110.118,ICMP,44562,4,1,Web,Container,92.14,92.36,308.65,0.314
23-03-2026 10:36,user_88,192.168.125.237,10.0.65.159,SSH,29548,7,3,SSH,Storage,68.41,12.42,388.23,0.1
10-03-2026 02:59,user_174,192.168.182.12,10.0.143.182,SSH,60660,6,0,Web,Serverless,90.06,31.32,393.8,0.239
26-03-2026 18:28,user_37,192.168.229.51,10.0.151.96,FTP,53722,2,5,Database,Database,36.99,91.37,48.54,0.991
23-03-2026 15:38,user_91,192.168.24.172,10.0.122.224,HTTP,1020,7,4,Web,Serverless,68,72.98,294.54,0.685
13-03-2026 00:50,user_94,192.168.164.101,10.0.139.178,UDP,25301,9,2,SSH,Database,21.8,45.19,408.98,0.464
11-03-2026 20:35,user_90,192.168.29.92,10.0.175.109,TCP,88570,9,2,Console,Database,69.22,72.05,250.38,0.074
18-03-2026 23:55,user_189,192.168.5.43,10.0.183.97,TCP,44888,10,3,SSH,Storage,53.05,59.06,46.92,0.303
19-03-2026 14:40,user_138,192.168.251.170,10.0.109.160,ICMP,51130,2,1,Database,Serverless,60.5,37.46,474.19,0.637
18-03-2026 21:49,user_64,192.168.131.45,10.0.145.72,UDP,62759,4,5,SSH,Storage,22.5,65.63,286.35,0.544
13-03-2026 17:06,user_127,192.168.49.168,10.0.35.194,ICMP,3107,8,3,API,Storage,50.2,84.31,207.39,0.956
28-03-2026 18:14,user_124,192.168.196.130,10.0.14.150,HTTPS,88740,9,5,SSH,Storage,87.96,23.98,241.39,0.998
12-03-2026 01:06,user_139,192.168.52.247,10.0.97.66,SSH,47690,9,3,API,Container,61.54,95.37,158.89,0.293
15-03-2026 04:21,user_184,192.168.229.207,10.0.162.177,HTTP,24560,3,5,API,Container,49.94,83.7,498.64,0.321
01-03-2026 17:15,user_20,192.168.230.224,10.0.200.98,SSH,92872,6,5,Database,VM,49.13,17.12,258.91,0.459
26-03-2026 00:01,user_110,192.168.136.32,10.0.11.234,UDP,11654,9,5,Web,VM,53.27,26.11,408.51,0.43
20-03-2026 04:01,user_122,192.168.251.222,10.0.224.228,UDP,14946,10,0,Web,Container,18.91,94.65,28.12,0.523
25-03-2026 02:12,user_200,192.168.10.126,10.0.210.208,HTTP,26931,5,5,API,VM,41.27,77.8,332.81,0.518
20-03-2026 01:06,user_6,192.168.197.205,10.0.120.218,UDP,19735,9,1,Web,VM,19.57,11.07,181.19,0.572
19-03-2026 22:24,user_107,192.168.80.30,10.0.235.96,SSH,77164,2,4,Web,Container,86.4,82.38,227.05,0.807
20-03-2026 20:50,user_17,192.168.67.225,10.0.251.250,SSH,96883,10,1,Console,Storage,32.3,68.79,159.31,0.422
25-03-2026 22:31,user_112,192.168.119.234,10.0.22.192,HTTP,11346,7,2,Web,Database,65.9,39.01,62.69,0.852
14-03-2026 20:55,user_136,192.168.147.35,10.0.102.141,HTTP,69452,8,2,Console,Serverless,67.08,26.55,418.93,0.078
25-03-2026 18:31,user_84,192.168.225.184,10.0.140.91,HTTP,11933,2,3,Database,VM,18.17,34.54,146.83,0.986
14-03-2026 11:11,user_44,192.168.32.46,10.0.1.83,UDP,29147,8,1,API,VM,83.63,68.31,377.68,0.472
26-03-2026 03:07,user_121,192.168.2.187,10.0.43.221,UDP,83156,7,0,Database,Database,27.22,75.61,255.05,0.097
06-03-2026 23:22,user_113,192.168.35.228,10.0.168.141,HTTP,95847,8,5,API,VM,84.3,24,169.02,0.58
28-03-2026 12:00,user_175,192.168.23.72,10.0.234.57,HTTP,78185,4,5,Web,Container,47.52,39.07,9.06,0.007
28-03-2026 22:12,user_40,192.168.34.18,10.0.61.77,TCP,16162,1,4,SSH,Storage,37.29,68,384.81,0.698
12-03-2026 03:20,user_65,192.168.118.103,10.0.119.232,TCP,57537,5,4,API,Serverless,14.83,47.52,26.97,0.205
08-03-2026 07:36,user_152,192.168.183.252,10.0.25.17,SSH,68644,8,4,Database,Serverless,7.79,54.91,39.21,0.6
20-03-2026 23:11,user_111,192.168.79.251,10.0.249.66,TCP,5527,3,0,API,VM,15.82,92.57,249.92,0.524
13-03-2026 09:45,user_193,192.168.211.175,10.0.231.249,ICMP,87696,10,0,Web,Database,23.22,23.14,287.55,0.826
01-03-2026 11:01,user_63,192.168.127.38,10.0.94.8,SSH,56738,10,3,SSH,Serverless,24.63,52.96,199.04,0.594
10-03-2026 08:34,user_34,192.168.90.244,10.0.207.53,HTTP,42305,1,4,Console,Container,56.28,81.17,18.42,0.207
07-03-2026 10:04,user_131,192.168.69.126,10.0.74.52,FTP,21276,8,3,Database,Database,53.97,89.4,34.56,0.408
15-03-2026 12:49,user_95,192.168.131.12,10.0.200.208,ICMP,40376,10,0,Console,Database,44.14,56.92,95.32,0.406
24-03-2026 02:56,user_87,192.168.137.197,10.0.206.184,HTTP,29422,3,0,Console,Database,47.65,47.35,55.55,0.11
07-03-2026 16:32,user_200,192.168.96.147,10.0.49.38,TCP,26059,10,2,SSH,VM,86.16,24.25,229.69,0.077
25-03-2026 02:26,user_104,192.168.96.82,10.0.227.67,SSH,32584,4,5,API,Database,49.03,32.97,163.27,0.055
17-03-2026 18:25,user_168,192.168.147.175,10.0.221.147,UDP,73130,2,3,API,VM,27.12,20.77,299.58,0.104
28-03-2026 11:50,user_56,192.168.144.186,10.0.176.46,TCP,4610,10,0,Database,VM,83.98,46.5,148.4,0.203
17-03-2026 05:09,user_13,192.168.244.68,10.0.6.118,HTTPS,59378,5,5,API,Container,12.83,64.45,67.22,0.122
18-03-2026 09:09,user_192,192.168.114.232,10.0.237.49,TCP,88409,2,0,Web,Storage,38.58,25.14,58.34,0.609
25-03-2026 09:02,user_103,192.168.30.38,10.0.103.100,FTP,47521,7,1,API,Container,86.86,45.85,164.37,0.348
16-03-2026 01:22,user_103,192.168.221.139,10.0.159.116,SSH,98911,6,0,Database,Database,37.99,73.78,379.33,0.099
09-03-2026 04:41,user_101,192.168.168.132,10.0.222.86,HTTPS,34929,8,1,API,Database,8.47,23.29,418.94,0.194
23-03-2026 22:44,user_35,192.168.168.119,10.0.0.141,ICMP,68981,1,5,API,Database,60.97,43.1,95.84,0.002
