timestamp,user_id,source_ip,destination_ip,protocol,bytes_transferred,login_attempts,failed_logins,access_type,resource_type,cpu_usage,memory_usage,network_latency,anomaly_score,label
2026-03-9 8:2:54,user_33,192.168.57.221,10.0.211.235,ICMP,45737,10,3,Database,VM,28.84,67.26,286.81,0.155,Insider
2026-03-18 21:36:43,user_160,192.168.59.239,10.0.180.35,TCP,72554,8,3,Console,Database,82.17,51.08,36.55,0.713,DDoS
2026-03-21 10:14:47,user_170,192.168.97.58,10.0.218.198,SSH,39570,10,2,Console,Database,14.52,32.01,13.53,0.025,Malware
2026-03-3 6:4:4,user_47,192.168.216.224,10.0.15.216,HTTPS,79599,1,0,Database,Storage,32.7,13.29,473.36,0.18,Normal
2026-03-10 15:59:33,user_103,192.168.1.158,10.0.206.48,ICMP,20765,1,2,Web,Container,62.0,46.91,364.32,0.143,Insider
2026-03-25 13:48:28,user_20,192.168.16.232,10.0.125.127,HTTPS,1504,7,1,API,Database,32.64,30.1,293.24,0.878,Intrusion
2026-03-3 22:14:49,user_151,192.168.78.16,10.0.113.92,ICMP,12845,4,5,Console,Storage,84.2,76.32,283.49,0.873,Normal
2026-03-22 15:3:12,user_106,192.168.149.14,10.0.231.9,FTP,22841,8,4,Console,Database,48.39,76.85,94.31,0.257,Normal
2026-03-24 20:36:26,user_83,192.168.49.161,10.0.78.21,HTTP,201,3,3,Database,Database,73.74,36.63,356.09,0.499,Normal
2026-03-9 7:9:3,user_17,192.168.71.61,10.0.108.225,UDP,14611,5,1,Web,VM,83.15,26.43,499.81,0.46,Insider
2026-03-3 6:19:35,user_75,192.168.9.61,10.0.109.152,ICMP,84947,1,4,Database,Container,15.28,64.07,92.58,0.775,Malware
2026-03-27 6:50:41,user_107,192.168.69.191,10.0.71.58,HTTPS,15445,1,4,Database,Container,87.76,86.92,188.47,0.626,Normal
2026-03-21 15:4:50,user_57,192.168.113.72,10.0.2.238,ICMP,71422,3,1,Web,Container,79.61,33.32,329.11,0.257,Intrusion
2026-03-16 8:55:47,user_164,192.168.182.90,10.0.109.29,FTP,78293,7,4,Database,Storage,45.06,24.27,66.57,0.781,Normal
2026-03-28 6:1:6,user_7,192.168.28.242,10.0.22.193,ICMP,37539,10,0,Web,Database,62.27,67.37,137.83,0.714,Intrusion
2026-03-7 5:16:16,user_135,192.168.183.251,10.0.145.253,FTP,68720,9,3,API,VM,81.22,83.89,148.75,0.133,Intrusion
2026-03-3 8:59:43,user_112,192.168.249.131,10.0.244.31,FTP,81685,7,0,Console,Storage,71.03,62.79,430.19,0.446,Normal
2026-03-6 1:50:31,user_18,192.168.243.212,10.0.1.41,TCP,35806,8,5,Database,Serverless,9.22,53.12,301.54,0.098,Intrusion
2026-03-2 2:37:42,user_80,192.168.160.14,10.0.183.24,FTP,46262,10,5,Console,Serverless,6.84,86.71,328.49,0.707,Malware
2026-03-27 13:40:41,user_28,192.168.36.72,10.0.62.123,SSH,55280,1,4,Console,VM,11.1,49.35,254.6,0.088,Insider
2026-03-22 21:43:21,user_138,192.168.213.50,10.0.160.150,UDP,19111,4,2,Console,Serverless,89.56,38.3,150.96,0.816,Intrusion
2026-03-12 19:14:33,user_11,192.168.21.106,10.0.31.120,SSH,3055,3,3,API,VM,36.81,54.27,455.11,0.125,Normal
2026-03-13 17:46:9,user_98,192.168.32.15,10.0.240.241,TCP,14005,4,5,API,Serverless,42.21,35.96,256.81,0.738,Malware
2026-03-6 7:18:48,user_71,192.168.37.140,10.0.161.9,SSH,26745,9,1,SSH,Database,45.65,47.88,437.65,0.175,Intrusion
2026-03-27 5:57:55,user_159,192.168.152.162,10.0.116.17,UDP,74168,5,5,Database,Storage,34.03,71.0,473.51,0.845,Intrusion
2026-03-1 7:36:27,user_145,192.168.78.140,10.0.236.221,TCP,32914,7,4,API,Container,22.6,84.14,70.66,0.899,Malware
2026-03-22 13:39:11,user_83,192.168.100.163,10.0.105.110,SSH,75040,2,2,SSH,Database,19.13,14.57,425.78,0.507,DDoS
2026-03-15 12:37:18,user_180,192.168.17.242,10.0.26.212,TCP,17639,8,1,Database,VM,66.36,22.38,431.23,0.619,Normal
2026-03-18 10:34:43,user_46,192.168.222.248,10.0.26.241,ICMP,54861,5,0,Web,Serverless,54.55,79.76,168.65,0.448,Insider
2026-03-1 1:38:21,user_95,192.168.83.173,10.0.91.180,HTTPS,93892,3,2,API,Container,70.76,89.28,323.72,0.254,Malware
2026-03-8 5:20:7,user_167,192.168.65.121,10.0.190.188,HTTPS,75286,10,5,SSH,Storage,64.43,55.3,355.23,0.25,Malware
2026-03-9 19:51:11,user_10,192.168.232.142,10.0.97.41,HTTPS,46480,10,1,SSH,Storage,31.05,89.37,412.99,0.454,Insider
2026-03-28 1:6:19,user_77,192.168.162.182,10.0.230.6,HTTPS,99968,6,4,Console,Database,74.65,58.31,224.7,0.245,Intrusion
2026-03-21 7:4:34,user_84,192.168.67.187,10.0.112.220,TCP,12094,3,2,API,VM,68.62,81.72,412.78,0.79,DDoS
2026-03-19 15:54:21,user_145,192.168.18.45,10.0.239.252,SSH,45814,1,1,Console,Container,70.71,62.83,351.86,0.17,Intrusion
2026-03-28 15:35:6,user_25,192.168.197.143,10.0.198.46,FTP,87069,7,0,Console,Storage,61.04,41.8,239.04,0.166,Intrusion
2026-03-13 2:40:24,user_8,192.168.139.162,10.0.144.114,TCP,81779,1,3,Database,VM,34.31,85.19,76.32,0.883,Normal
2026-03-13 6:48:37,user_121,192.168.171.108,10.0.239.161,ICMP,77608,4,2,API,Serverless,30.46,86.18,83.77,0.885,Insider
2026-03-13 2:0:44,user_189,192.168.249.68,10.0.94.16,SSH,734,1,2,Console,VM,41.68,69.58,338.53,0.048,DDoS
2026-03-26 2:40:59,user_127,192.168.107.234,10.0.253.5,HTTPS,10799,3,3,SSH,Database,61.78,50.04,303.35,0.318,Normal
2026-03-7 20:36:38,user_80,192.168.147.20,10.0.79.104,SSH,68104,8,2,API,VM,58.16,12.5,465.28,0.006,Malware
2026-03-13 9:4:11,user_116,192.168.191.18,10.0.0.48,ICMP,69602,10,0,API,Serverless,63.42,13.97,4.47,0.24,DDoS
2026-03-17 22:39:39,user_155,192.168.133.89,10.0.115.44,FTP,99669,9,4,API,Storage,46.57,78.94,438.22,0.498,Intrusion
2026-03-2 20:48:36,user_169,192.168.52.10,10.0.50.107,TCP,23789,10,2,SSH,VM,55.09,28.61,9.08,0.872,Insider
2026-03-28 1:36:30,user_64,192.168.251.222,10.0.113.196,SSH,29664,4,5,SSH,Serverless,82.45,34.45,127.17,0.49,Malware
2026-03-20 23:21:58,user_158,192.168.164.197,10.0.164.236,SSH,85515,10,1,API,Container,24.84,64.02,489.28,0.558,Insider
2026-03-28 18:53:1,user_17,192.168.205.152,10.0.36.6,FTP,92781,7,2,Console,Database,27.45,82.82,483.64,0.828,DDoS
2026-03-28 15:39:15,user_49,192.168.219.102,10.0.247.160,FTP,30998,1,4,Console,Storage,69.47,10.81,207.97,0.254,Intrusion
2026-03-26 8:29:1,user_109,192.168.77.176,10.0.7.243,UDP,58222,6,4,Web,Database,38.08,26.16,417.0,0.658,DDoS
2026-03-5 2:15:34,user_20,192.168.255.254,10.0.170.120,FTP,35139,6,4,Console,Container,49.95,54.14,465.7,0.941,Malware
2026-03-22 19:24:3,user_78,192.168.10.171,10.0.86.111,HTTPS,54753,8,4,Database,Database,84.49,20.92,218.28,0.601,Normal
2026-03-24 20:23:34,user_177,192.168.55.83,10.0.57.195,FTP,55121,7,5,Console,Database,58.05,56.56,481.82,0.484,Intrusion
2026-03-23 18:31:31,user_91,192.168.35.221,10.0.93.108,SSH,10844,9,1,Web,Storage,21.08,64.99,388.18,0.964,Insider
2026-03-24 11:55:11,user_95,192.168.58.171,10.0.121.233,HTTP,31124,1,0,Console,Container,30.71,73.26,416.86,0.125,Malware
2026-03-11 15:52:6,user_173,192.168.147.183,10.0.111.110,FTP,38636,2,3,Web,Serverless,45.53,93.88,238.44,0.643,Intrusion
2026-03-13 7:20:58,user_198,192.168.167.200,10.0.222.182,HTTPS,7284,2,2,Database,Serverless,69.16,55.69,99.65,0.443,Malware
2026-03-4 5:31:54,user_171,192.168.218.32,10.0.54.63,FTP,43237,8,3,SSH,Database,92.79,26.18,266.09,0.673,Intrusion
2026-03-20 11:55:35,user_84,192.168.251.145,10.0.165.123,UDP,44601,2,1,Database,Storage,73.06,15.96,76.92,0.896,Insider
2026-03-23 7:49:50,user_170,192.168.181.109,10.0.88.158,FTP,94661,10,2,SSH,Database,51.45,35.34,302.73,0.198,Insider
2026-03-15 18:42:39,user_129,192.168.148.59,10.0.86.125,UDP,67636,3,1,Database,Database,14.93,56.04,258.3,0.799,Malware
2026-03-9 6:7:4,user_120,192.168.103.134,10.0.28.4,HTTP,74399,5,5,API,VM,28.12,31.31,64.1,0.88,Insider
2026-03-15 5:2:35,user_111,192.168.59.8,10.0.49.237,FTP,92963,2,2,SSH,Serverless,86.18,74.58,282.74,0.722,DDoS
2026-03-1 0:47:57,user_153,192.168.179.5,10.0.102.250,ICMP,164,5,0,API,Container,44.43,84.97,358.55,0.96,Intrusion
2026-03-26 21:13:27,user_35,192.168.1.205,10.0.150.198,ICMP,60631,8,4,SSH,Storage,57.36,65.67,98.73,0.585,Malware
2026-03-27 11:28:54,user_59,192.168.155.243,10.0.36.120,TCP,95727,10,5,Web,Database,55.68,49.99,47.59,0.962,Intrusion
2026-03-19 12:21:50,user_159,192.168.2.85,10.0.122.169,TCP,12694,8,4,Console,Storage,47.44,66.25,246.45,0.579,Malware
2026-03-1 21:6:57,user_93,192.168.92.53,10.0.0.116,SSH,89596,4,1,Database,Storage,36.13,15.22,250.65,0.002,Insider
2026-03-4 12:9:56,user_7,192.168.124.235,10.0.123.214,FTP,58659,3,3,API,Container,64.04,85.11,289.01,0.219,Malware
2026-03-20 6:43:47,user_113,192.168.36.6,10.0.106.44,UDP,19777,3,4,SSH,Serverless,38.63,12.15,332.72,0.458,Malware
2026-03-21 12:16:28,user_73,192.168.56.148,10.0.255.252,UDP,42521,1,4,API,Storage,8.56,55.78,459.38,0.914,Normal
2026-03-10 10:11:16,user_166,192.168.134.109,10.0.129.143,ICMP,32596,10,0,Console,Container,28.65,13.24,73.22,0.928,Malware
2026-03-26 2:19:20,user_173,192.168.233.164,10.0.126.160,HTTPS,75913,8,0,Web,VM,18.35,22.19,168.89,0.35,Intrusion
2026-03-9 13:33:5,user_60,192.168.50.166,10.0.52.135,HTTPS,89958,9,1,SSH,Database,16.68,55.06,196.68,0.225,DDoS
2026-03-8 10:47:15,user_16,192.168.153.33,10.0.20.174,HTTP,54853,6,3,Web,Database,12.42,78.66,370.76,0.1,DDoS
2026-03-24 7:49:30,user_17,192.168.72.118,10.0.88.125,HTTP,80280,5,5,API,Storage,69.96,54.95,182.73,0.283,Normal
2026-03-21 20:49:13,user_183,192.168.188.143,10.0.65.107,SSH,15289,3,2,Console,Storage,82.25,10.59,252.18,0.015,Normal
2026-03-26 22:49:8,user_142,192.168.88.22,10.0.177.173,UDP,55719,10,2,SSH,Container,45.06,39.59,227.43,0.307,Intrusion
2026-03-2 20:44:56,user_130,192.168.183.85,10.0.221.172,SSH,50685,5,0,SSH,Database,87.5,12.2,250.94,0.696,DDoS
2026-03-12 4:11:48,user_10,192.168.4.233,10.0.16.166,HTTPS,63691,7,1,Web,Database,78.95,75.8,401.92,0.027,Intrusion
2026-03-24 12:54:44,user_142,192.168.228.250,10.0.45.205,SSH,99831,10,5,API,VM,49.97,81.02,239.57,0.954,Intrusion
2026-03-18 9:59:51,user_44,192.168.51.213,10.0.205.27,TCP,16618,6,3,Console,Serverless,38.67,18.62,179.19,0.081,Intrusion
2026-03-15 20:18:0,user_50,192.168.198.109,10.0.157.93,TCP,65486,8,0,Console,Serverless,10.14,90.98,274.22,0.989,DDoS
2026-03-13 18:0:8,user_45,192.168.30.221,10.0.35.231,HTTP,56220,1,3,SSH,Serverless,46.07,27.84,380.24,0.171,Intrusion
2026-03-14 23:25:26,user_187,192.168.3.99,10.0.177.64,ICMP,98198,8,1,API,Container,90.88,82.64,27.41,0.529,DDoS
2026-03-27 15:39:52,user_193,192.168.200.228,10.0.188.18,SSH,1419,7,5,API,Database,87.71,55.13,314.72,0.884,Intrusion
2026-03-24 7:50:25,user_136,192.168.23.98,10.0.131.192,UDP,97459,8,5,Web,Storage,60.88,51.65,73.72,0.142,Intrusion
2026-03-10 5:4:51,user_1,192.168.79.187,10.0.83.34,ICMP,68530,1,1,API,Container,37.87,92.36,297.41,0.09,Intrusion
2026-03-13 10:13:42,user_161,192.168.130.61,10.0.30.228,HTTP,4142,8,4,Web,VM,62.13,36.07,252.99,0.508,Intrusion
2026-03-21 2:11:16,user_42,192.168.8.124,10.0.241.227,FTP,77772,7,5,Console,Container,16.92,88.38,75.57,0.372,Normal
2026-03-2 5:15:44,user_148,192.168.249.240,10.0.187.126,HTTP,53129,9,1,API,VM,40.83,86.22,53.87,0.617,Malware
2026-03-24 18:21:10,user_199,192.168.110.103,10.0.200.78,UDP,30661,1,2,API,Container,13.06,29.99,134.21,0.123,Normal
2026-03-22 14:37:41,user_157,192.168.152.20,10.0.87.193,HTTP,35787,10,3,API,Container,85.89,63.14,481.24,0.136,Insider
2026-03-28 6:44:0,user_55,192.168.15.18,10.0.97.186,FTP,88296,5,5,Web,Database,84.95,38.44,421.43,0.658,Insider
2026-03-1 14:44:9,user_1,192.168.37.73,10.0.85.168,FTP,85716,5,3,SSH,VM,80.38,89.73,206.5,0.739,DDoS
2026-03-10 15:46:1,user_134,192.168.220.13,10.0.242.237,SSH,98545,6,4,API,Storage,52.02,71.33,277.31,0.858,Normal
2026-03-26 0:37:13,user_155,192.168.254.215,10.0.123.234,HTTP,79770,4,5,Database,Storage,80.12,36.63,112.88,0.022,Normal
2026-03-14 18:0:38,user_27,192.168.222.115,10.0.54.215,UDP,9975,10,0,Database,Database,20.53,28.54,72.33,0.588,Intrusion
2026-03-16 0:54:26,user_26,192.168.24.206,10.0.95.235,HTTP,78804,1,5,API,Database,19.83,73.2,366.03,0.833,Insider
2026-03-11 6:38:34,user_20,192.168.131.127,10.0.119.160,ICMP,63355,7,4,API,Container,71.93,91.18,35.24,0.473,Insider
2026-03-16 12:11:19,user_9,192.168.183.210,10.0.251.25,HTTP,63884,6,1,Web,Serverless,23.28,80.75,188.06,0.21,Malware
2026-03-28 10:35:11,user_181,192.168.205.6,10.0.203.98,HTTPS,27851,2,1,API,Container,33.41,10.02,363.71,0.285,DDoS
2026-03-2 18:24:24,user_179,192.168.70.31,10.0.103.238,UDP,77632,6,1,SSH,Serverless,71.52,85.06,435.14,0.176,Malware
2026-03-25 11:14:19,user_73,192.168.84.58,10.0.38.242,ICMP,76986,6,5,Web,Serverless,18.95,79.08,441.28,0.543,Intrusion
2026-03-7 18:48:41,user_105,192.168.137.77,10.0.213.163,HTTP,80844,7,0,Web,Storage,84.59,13.69,128.78,0.231,DDoS
2026-03-24 13:52:2,user_8,192.168.28.68,10.0.195.89,TCP,64185,4,3,API,Storage,55.78,23.2,153.45,0.447,Malware
2026-03-4 13:48:48,user_193,192.168.164.170,10.0.136.67,TCP,77474,7,0,Web,Container,35.71,95.15,147.96,0.895,Insider
2026-03-28 7:18:11,user_163,192.168.76.76,10.0.200.235,HTTPS,94576,2,3,API,Serverless,53.92,91.92,67.81,0.744,Normal
2026-03-9 16:12:8,user_133,192.168.59.145,10.0.92.42,FTP,83626,8,0,API,VM,78.95,54.42,180.41,0.687,DDoS
2026-03-24 16:31:49,user_116,192.168.76.30,10.0.108.114,HTTPS,31123,8,5,SSH,VM,67.4,23.88,433.07,0.468,Intrusion
2026-03-16 16:48:8,user_78,192.168.6.252,10.0.111.72,ICMP,52997,10,2,SSH,Serverless,80.98,87.6,447.65,0.709,Intrusion
2026-03-12 20:31:10,user_161,192.168.246.37,10.0.224.230,UDP,77477,5,4,API,Serverless,44.7,74.01,83.55,0.543,Insider
2026-03-8 20:34:51,user_84,192.168.225.113,10.0.43.223,HTTP,83478,2,2,SSH,VM,25.74,34.87,424.11,0.5,Normal
2026-03-10 21:29:44,user_102,192.168.140.52,10.0.15.136,SSH,78264,10,1,API,Serverless,69.03,96.0,431.25,0.623,Insider
2026-03-26 20:30:28,user_184,192.168.164.243,10.0.165.21,SSH,20103,2,3,API,Storage,10.56,89.64,478.29,0.339,Insider
2026-03-4 21:30:56,user_124,192.168.29.113,10.0.251.113,HTTP,91256,1,5,API,Serverless,85.15,41.07,102.44,0.181,DDoS
2026-03-14 8:0:29,user_118,192.168.201.60,10.0.158.178,SSH,92852,10,4,SSH,Storage,27.62,23.43,90.84,0.691,Normal
2026-03-12 18:59:8,user_159,192.168.248.225,10.0.99.128,SSH,54944,1,4,Web,Storage,78.32,43.98,20.1,0.823,Malware
2026-03-20 3:27:12,user_113,192.168.191.66,10.0.89.156,HTTP,11439,9,4,API,Serverless,8.58,22.47,17.85,0.882,Malware
2026-03-27 0:15:53,user_192,192.168.68.154,10.0.149.154,SSH,205,10,4,API,VM,56.75,64.96,429.07,0.817,Insider
2026-03-3 4:37:34,user_195,192.168.4.52,10.0.167.53,HTTPS,69883,2,3,API,Container,18.6,76.95,31.69,0.17,DDoS
2026-03-16 16:51:13,user_21,192.168.172.207,10.0.232.132,UDP,63008,3,2,SSH,VM,60.4,21.34,405.75,0.215,Normal
2026-03-10 16:28:57,user_108,192.168.179.230,10.0.175.193,HTTPS,88708,8,5,API,Container,40.04,76.87,429.77,0.685,DDoS
2026-03-25 11:41:39,user_173,192.168.70.172,10.0.58.235,HTTP,11739,1,3,Console,Container,61.11,14.58,100.97,0.747,Normal
2026-03-5 2:55:9,user_48,192.168.198.100,10.0.176.62,UDP,46639,6,0,API,Database,8.19,42.44,60.12,0.396,DDoS
2026-03-24 23:23:13,user_16,192.168.83.27,10.0.3.224,SSH,1113,3,3,Console,Serverless,62.27,47.79,270.39,0.935,Intrusion
2026-03-8 16:22:39,user_125,192.168.170.102,10.0.178.78,UDP,75527,2,0,API,VM,58.12,13.56,114.18,0.934,Malware
2026-03-21 18:11:41,user_3,192.168.50.168,10.0.128.253,HTTP,19041,9,3,SSH,Storage,33.36,45.91,84.82,0.936,Intrusion
2026-03-16 14:44:50,user_8,192.168.67.116,10.0.65.163,ICMP,57635,6,1,Database,VM,52.47,79.35,13.41,0.355,DDoS
2026-03-6 20:56:58,user_6,192.168.197.164,10.0.119.168,SSH,94424,8,3,SSH,Serverless,78.19,27.48,19.09,0.192,Malware
2026-03-9 19:32:2,user_196,192.168.5.121,10.0.71.5,FTP,49177,7,5,Web,Storage,18.94,77.56,434.9,0.177,Normal
2026-03-10 11:53:3,user_24,192.168.62.6,10.0.91.157,FTP,30625,2,3,Database,VM,30.57,43.02,287.03,0.502,Insider
2026-03-12 3:8:24,user_143,192.168.211.14,10.0.131.224,TCP,23003,1,4,API,Database,59.38,32.88,98.84,0.392,Malware
2026-03-10 0:42:41,user_55,192.168.43.21,10.0.135.176,FTP,52071,4,2,Database,VM,53.65,17.45,131.25,0.078,Insider
2026-03-15 8:42:15,user_118,192.168.32.173,10.0.230.37,SSH,96528,3,5,SSH,Serverless,29.56,11.61,106.83,0.71,Normal
2026-03-6 17:17:30,user_49,192.168.90.109,10.0.137.186,UDP,17238,8,4,SSH,Storage,79.9,31.84,175.58,0.762,Insider
2026-03-22 19:27:23,user_41,192.168.129.103,10.0.217.242,SSH,43851,9,4,API,Serverless,42.8,72.22,134.69,0.07,Insider
2026-03-17 2:5:3,user_21,192.168.150.193,10.0.189.127,FTP,38670,5,5,Console,Database,18.78,95.89,413.51,0.88,DDoS
2026-03-11 1:55:28,user_110,192.168.246.127,10.0.41.14,HTTP,40490,8,2,Console,VM,77.17,56.92,277.68,0.842,Insider
2026-03-11 23:4:13,user_18,192.168.99.225,10.0.150.157,FTP,3631,10,1,Web,VM,25.85,94.53,421.24,0.219,Intrusion
2026-03-24 17:28:24,user_129,192.168.252.150,10.0.220.150,UDP,73214,4,3,SSH,VM,30.09,93.49,197.95,0.325,Normal
2026-03-25 6:42:14,user_65,192.168.245.170,10.0.44.56,HTTPS,28878,3,4,Database,Container,33.71,76.47,15.74,0.246,Normal
2026-03-13 18:26:49,user_147,192.168.104.220,10.0.200.168,TCP,91921,8,1,API,Storage,73.2,60.18,25.35,0.095,Normal
2026-03-11 2:36:32,user_130,192.168.134.164,10.0.154.196,UDP,38388,7,1,API,Container,81.96,90.3,216.01,0.653,DDoS
2026-03-15 16:53:49,user_149,192.168.163.168,10.0.253.252,FTP,10242,1,2,Web,Database,44.56,74.81,410.38,0.45,Insider
2026-03-22 20:2:4,user_2,192.168.138.134,10.0.197.231,ICMP,62040,9,3,API,VM,92.57,45.35,291.31,0.233,Insider
2026-03-13 3:23:19,user_57,192.168.25.125,10.0.155.150,UDP,50157,5,0,Web,Database,63.8,11.37,139.33,0.056,Insider
2026-03-16 20:49:0,user_12,192.168.91.232,10.0.189.37,ICMP,13073,6,3,Web,Container,47.82,32.98,435.63,0.039,DDoS
2026-03-26 15:28:7,user_34,192.168.16.64,10.0.135.145,TCP,1258,6,0,Web,Storage,48.71,78.76,268.2,0.125,DDoS
2026-03-16 9:57:46,user_10,192.168.245.49,10.0.211.130,ICMP,99602,2,3,Console,Serverless,85.41,64.59,161.2,0.593,Insider
2026-03-27 14:15:26,user_106,192.168.145.13,10.0.47.246,ICMP,58889,10,5,Console,Container,93.64,20.74,144.27,0.862,Intrusion
2026-03-27 17:46:33,user_61,192.168.135.77,10.0.145.65,TCP,81061,2,4,API,Serverless,12.49,62.65,291.02,0.114,DDoS
2026-03-1 3:1:34,user_101,192.168.58.62,10.0.131.81,UDP,18166,5,3,Database,Storage,83.15,88.74,30.02,0.98,DDoS
2026-03-2 20:33:12,user_26,192.168.96.127,10.0.140.207,HTTPS,19578,1,2,Database,Serverless,84.2,19.86,299.67,0.622,Normal
2026-03-14 9:14:15,user_61,192.168.92.173,10.0.116.71,ICMP,39989,3,5,Database,Database,66.69,81.67,384.28,0.453,Intrusion
2026-03-18 14:9:18,user_18,192.168.248.82,10.0.131.44,ICMP,55939,8,0,Database,Serverless,31.52,11.83,272.56,0.303,Normal
2026-03-7 5:46:2,user_90,192.168.29.219,10.0.53.175,ICMP,11939,10,3,Console,Serverless,6.08,72.07,447.82,0.273,Normal
2026-03-22 0:23:43,user_185,192.168.66.29,10.0.215.154,UDP,24871,5,1,API,Database,81.56,46.29,207.3,0.751,Intrusion
2026-03-26 18:8:58,user_153,192.168.198.1,10.0.151.135,HTTPS,55796,6,1,Console,Database,79.79,89.12,315.94,0.781,Intrusion
2026-03-4 1:41:30,user_20,192.168.185.25,10.0.190.80,TCP,98819,1,3,Database,Storage,44.53,63.31,443.04,0.493,Malware
2026-03-21 10:48:48,user_13,192.168.92.60,10.0.100.116,UDP,16822,5,2,API,Database,37.52,27.15,191.82,0.213,Normal
2026-03-17 23:21:8,user_103,192.168.61.190,10.0.80.131,TCP,49523,7,3,SSH,Container,55.26,22.02,328.34,0.398,Normal
2026-03-7 8:18:57,user_25,192.168.88.192,10.0.85.157,ICMP,11160,3,0,SSH,Storage,69.58,95.74,65.67,0.892,DDoS
2026-03-7 16:10:38,user_174,192.168.16.80,10.0.113.205,TCP,83493,7,4,Database,Storage,46.88,76.54,313.53,0.671,Normal
2026-03-25 0:16:29,user_98,192.168.244.33,10.0.175.162,HTTPS,18601,1,2,SSH,Storage,24.85,16.51,497.39,0.905,Malware
2026-03-13 0:35:14,user_170,192.168.13.31,10.0.130.223,HTTP,90322,1,3,SSH,Serverless,67.68,52.71,256.78,0.131,Intrusion
2026-03-23 8:31:34,user_19,192.168.86.64,10.0.234.200,HTTP,61513,1,2,Web,VM,88.83,13.87,14.83,0.793,DDoS
2026-03-16 1:18:59,user_5,192.168.242.184,10.0.90.203,FTP,33835,10,3,Web,Container,34.61,62.51,68.16,0.921,Malware
2026-03-4 4:55:45,user_137,192.168.169.91,10.0.52.183,HTTPS,57097,1,3,API,Storage,47.63,77.05,289.25,0.791,Normal
2026-03-8 2:51:33,user_184,192.168.214.103,10.0.131.7,HTTP,20666,7,5,Web,VM,72.72,94.99,260.06,0.43,Normal
2026-03-11 6:22:10,user_188,192.168.139.254,10.0.134.211,SSH,82386,7,2,SSH,Serverless,65.18,73.65,113.55,0.548,Malware
2026-03-20 22:39:7,user_66,192.168.115.188,10.0.66.112,ICMP,30101,10,3,API,Storage,85.43,24.99,202.3,0.186,Intrusion
2026-03-8 0:47:33,user_124,192.168.127.84,10.0.202.191,HTTPS,20763,1,0,Web,Storage,40.34,12.15,347.7,0.943,Insider
2026-03-10 17:5:27,user_90,192.168.128.205,10.0.242.37,SSH,5479,2,2,API,Container,21.85,16.8,26.2,0.943,DDoS
2026-03-11 8:56:34,user_134,192.168.25.57,10.0.73.40,HTTPS,25350,8,5,API,VM,22.8,18.28,238.1,0.176,Normal
2026-03-12 5:50:5,user_145,192.168.140.238,10.0.117.177,SSH,88349,6,3,SSH,Serverless,18.64,14.7,287.61,0.859,DDoS
2026-03-18 13:34:48,user_36,192.168.245.229,10.0.117.2,UDP,99816,6,3,Web,Storage,73.38,72.84,20.62,0.242,Normal
2026-03-21 16:0:25,user_105,192.168.221.41,10.0.226.192,FTP,69664,3,2,Console,VM,65.22,14.8,218.28,0.586,Insider
2026-03-9 13:33:59,user_93,192.168.144.70,10.0.204.142,SSH,72682,9,0,SSH,Container,9.79,18.26,487.06,0.193,Intrusion
2026-03-19 21:12:18,user_19,192.168.44.103,10.0.163.158,HTTP,90268,7,1,Database,Database,47.05,62.09,16.35,0.533,DDoS
2026-03-11 22:38:3,user_193,192.168.219.2,10.0.118.51,UDP,9807,2,2,Database,Storage,59.61,18.97,64.42,0.602,Normal
2026-03-23 12:49:22,user_117,192.168.221.200,10.0.20.36,TCP,58758,6,0,Web,Database,87.69,77.41,144.8,0.189,Normal
2026-03-13 15:33:40,user_58,192.168.18.48,10.0.58.35,UDP,86206,3,1,SSH,Serverless,79.04,85.58,297.68,0.454,Normal
2026-03-2 3:21:19,user_59,192.168.12.58,10.0.254.164,UDP,93750,5,3,Database,Database,51.17,55.59,83.5,0.249,Intrusion
2026-03-2 16:49:32,user_104,192.168.30.237,10.0.37.208,HTTP,26160,9,1,API,Database,54.3,97.03,187.02,0.81,Malware
2026-03-23 0:31:38,user_1,192.168.193.165,10.0.206.237,FTP,5105,3,2,Database,Serverless,21.74,25.22,400.18,0.66,DDoS
2026-03-19 22:30:25,user_147,192.168.180.45,10.0.152.245,HTTP,29251,7,1,API,Container,71.34,55.3,333.14,0.151,Intrusion
2026-03-20 21:33:18,user_48,192.168.73.125,10.0.9.84,FTP,34242,4,2,SSH,Storage,90.92,50.75,457.16,0.363,Normal
2026-03-15 19:11:21,user_99,192.168.174.96,10.0.203.199,SSH,32051,4,5,Database,Serverless,23.62,15.3,93.09,0.434,DDoS
2026-03-16 0:27:57,user_151,192.168.95.155,10.0.197.63,TCP,90405,10,2,Database,Container,45.54,55.08,95.12,0.929,Insider
2026-03-10 8:58:35,user_19,192.168.173.229,10.0.228.56,TCP,36607,4,2,Web,Storage,31.33,22.25,158.03,0.865,DDoS
2026-03-27 14:5:18,user_179,192.168.147.253,10.0.93.215,SSH,25932,5,5,SSH,Database,53.25,32.41,312.63,0.344,Intrusion
2026-03-14 4:58:41,user_127,192.168.103.150,10.0.234.209,FTP,71360,4,1,SSH,Database,91.69,62.57,226.17,0.246,Malware
2026-03-7 7:16:48,user_112,192.168.31.4,10.0.156.128,ICMP,9010,8,0,API,Container,89.03,74.92,325.35,0.372,DDoS
2026-03-12 22:7:10,user_121,192.168.124.109,10.0.219.183,UDP,58630,3,5,Console,Database,9.59,15.29,380.69,0.26,DDoS
